mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,117298
4978,Berlato,for,ECR,117298
5112,Bielan,for,ECR,117298
6864,Bourgeois,for,ECR,117298
6895,Brudziński,for,ECR,117298
7214,Buxadé Villalba,for,ECR,117298
5490,Czarnecki,for,ECR,117298
7270,de la Pisa Carrión,for,ECR,117298
7150,Ďuriš Nicholsonová,for,ECR,117298
6511,Dzhambazki,for,ECR,117298
6167,Eppink,for,ECR,117298
5982,Fidanza,for,ECR,117298
6998,Fiocchi,for,ECR,117298
4880,Fitto,for,ECR,117298
5472,Fotyga,for,ECR,117298
7250,Fragkos,for,ECR,117298
6834,Geuking,for,ECR,117298
6909,Jaki,for,ECR,117298
6911,Jurgiel,for,ECR,117298
7151,Jurzyca,for,ECR,117298
6866,Kanko,for,ECR,117298
6525,Karski,for,ECR,117298
6912,Kempa,for,ECR,117298
6913,Kloc,for,ECR,117298
6923,Kopcińska,for,ECR,117298
6530,Krasnodębski,for,ECR,117298
6925,Kruk,for,ECR,117298
5507,Kuźmiuk,for,ECR,117298
5969,Legutko,for,ECR,117298
6608,Lundgren,for,ECR,117298
6931,Mazurek,for,ECR,117298
7173,Melbārde,for,ECR,117298
6934,Możdżanowska,for,ECR,117298
5974,Poręba,for,ECR,117298
7205,Procaccini,for,ECR,117298
6937,Rafalska,for,ECR,117298
7160,Rooken,for,ECR,117298
7097,Roos,for,ECR,117298
7157,Ruissen,for,ECR,117298
6938,Rzońca,for,ECR,117298
5416,Saryusz-Wolski,for,ECR,117298
7231,Slabakov,for,ECR,117298
7210,Stancanelli,for,ECR,117298
6798,Stegrud,for,ECR,117298
6946,Szydło,for,ECR,117298
7265,Tarczyński,for,ECR,117298
7216,Tertsch,for,ECR,117298
6952,Tobiszowski,for,ECR,117298
5878,Tomaševski,for,ECR,117298
6300,Tomašić,for,ECR,117298
5892,Tošenovský,for,ECR,117298
6683,Van Overtveldt,for,ECR,117298
6930,Vondra,for,ECR,117298
6945,Vrecionová,for,ECR,117298
6956,Waszczykowski,for,ECR,117298
6808,Weimers,for,ECR,117298
6515,Wiśniewska,for,ECR,117298
5052,Zahradil,for,ECR,117298
6962,Zalewska,for,ECR,117298
5598,Zīle,for,ECR,117298
6522,Złotowski,for,ECR,117298
7089,Arvanitis,for,GUE/NGL,117298
6926,Aubry,for,GUE/NGL,117298
7072,Barrena Arza,for,GUE/NGL,117298
6604,Björk,for,GUE/NGL,117298
6914,Bompard,for,GUE/NGL,117298
6873,Botenga,for,GUE/NGL,117298
6922,Chaibi,for,GUE/NGL,117298
7113,Daly,for,GUE/NGL,117298
6865,Demirel,for,GUE/NGL,117298
6024,Ernst,for,GUE/NGL,117298
5886,Ferreira,for,GUE/NGL,117298
6597,Flanagan,for,GUE/NGL,117298
6815,Georgiou,for,GUE/NGL,117298
7204,Georgoulis,for,GUE/NGL,117298
7133,Gusmão,for,GUE/NGL,117298
6628,Hazekamp,for,GUE/NGL,117298
6814,Kizilyürek,for,GUE/NGL,117298
7126,Kokkalis,for,GUE/NGL,117298
5039,Konečná,for,GUE/NGL,117298
6713,Kouloglou,for,GUE/NGL,117298
7087,Kountoura,for,GUE/NGL,117298
7279,MacManus,for,GUE/NGL,117298
5992,Matias,for,GUE/NGL,117298
6354,Maurel,for,GUE/NGL,117298
6310,Michels,for,GUE/NGL,117298
7190,Modig,for,GUE/NGL,117298
6250,Omarjee,for,GUE/NGL,117298
5596,Papadimoulis,for,GUE/NGL,117298
6920,Pelletier,for,GUE/NGL,117298
7138,Pereira Sandra,for,GUE/NGL,117298
7213,Pineda,for,GUE/NGL,117298
7069,Rego,for,GUE/NGL,117298
7169,Rodríguez Palop,for,GUE/NGL,117298
6758,Schirdewan,for,GUE/NGL,117298
5837,Scholz,for,GUE/NGL,117298
6715,Urbán Crespo,for,GUE/NGL,117298
7212,Villanueva Ruiz,for,GUE/NGL,117298
6961,Villumsen,for,GUE/NGL,117298
