mepid,name,result,eugroup,identifier
7244,Aguilar,for,ECR,123859
4978,Berlato,for,ECR,123859
5112,Bielan,for,ECR,123859
6864,Bourgeois,for,ECR,123859
6895,Brudziński,for,ECR,123859
7214,Buxadé Villalba,for,ECR,123859
5490,Czarnecki,for,ECR,123859
7270,de la Pisa Carrión,for,ECR,123859
7150,Ďuriš Nicholsonová,for,ECR,123859
6511,Dzhambazki,for,ECR,123859
5982,Fidanza,for,ECR,123859
6998,Fiocchi,for,ECR,123859
4880,Fitto,for,ECR,123859
5472,Fotyga,for,ECR,123859
7250,Fragkos,for,ECR,123859
6834,Geuking,for,ECR,123859
6909,Jaki,for,ECR,123859
6911,Jurgiel,for,ECR,123859
7151,Jurzyca,for,ECR,123859
6866,Kanko,for,ECR,123859
6525,Karski,for,ECR,123859
6912,Kempa,for,ECR,123859
6913,Kloc,for,ECR,123859
6923,Kopcińska,for,ECR,123859
6530,Krasnodębski,for,ECR,123859
6925,Kruk,for,ECR,123859
5507,Kuźmiuk,for,ECR,123859
5969,Legutko,for,ECR,123859
6931,Mazurek,for,ECR,123859
7173,Melbārde,for,ECR,123859
6934,Możdżanowska,for,ECR,123859
5974,Poręba,for,ECR,123859
7205,Procaccini,for,ECR,123859
6937,Rafalska,for,ECR,123859
7157,Ruissen,for,ECR,123859
6938,Rzońca,for,ECR,123859
5416,Saryusz-Wolski,for,ECR,123859
7231,Slabakov,for,ECR,123859
7210,Stancanelli,for,ECR,123859
6946,Szydło,for,ECR,123859
7265,Tarczyński,for,ECR,123859
7044,Terheş,for,ECR,123859
7216,Tertsch,for,ECR,123859
6952,Tobiszowski,for,ECR,123859
5878,Tomaševski,for,ECR,123859
6300,Tomašić,for,ECR,123859
5892,Tošenovský,for,ECR,123859
6683,Van Overtveldt,for,ECR,123859
6930,Vondra,for,ECR,123859
6945,Vrecionová,for,ECR,123859
6956,Waszczykowski,for,ECR,123859
6515,Wiśniewska,for,ECR,123859
5052,Zahradil,for,ECR,123859
6962,Zalewska,for,ECR,123859
5598,Zīle,for,ECR,123859
6522,Złotowski,for,ECR,123859
7089,Arvanitis,for,GUE/NGL,123859
6926,Aubry,for,GUE/NGL,123859
7072,Barrena Arza,for,GUE/NGL,123859
6604,Björk,for,GUE/NGL,123859
6914,Bompard,for,GUE/NGL,123859
6873,Botenga,for,GUE/NGL,123859
6922,Chaibi,for,GUE/NGL,123859
6865,Demirel,for,GUE/NGL,123859
6024,Ernst,for,GUE/NGL,123859
5886,Ferreira,for,GUE/NGL,123859
6597,Flanagan,for,GUE/NGL,123859
6815,Georgiou,for,GUE/NGL,123859
7204,Georgoulis,for,GUE/NGL,123859
7133,Gusmão,for,GUE/NGL,123859
6814,Kizilyürek,for,GUE/NGL,123859
7126,Kokkalis,for,GUE/NGL,123859
5039,Konečná,for,GUE/NGL,123859
6713,Kouloglou,for,GUE/NGL,123859
7087,Kountoura,for,GUE/NGL,123859
7279,MacManus,for,GUE/NGL,123859
5992,Matias,for,GUE/NGL,123859
6354,Maurel,for,GUE/NGL,123859
6310,Michels,for,GUE/NGL,123859
7190,Modig,for,GUE/NGL,123859
6250,Omarjee,for,GUE/NGL,123859
5596,Papadimoulis,for,GUE/NGL,123859
6920,Pelletier,for,GUE/NGL,123859
7138,Pereira Sandra,for,GUE/NGL,123859
7213,Pineda,for,GUE/NGL,123859
7069,Rego,for,GUE/NGL,123859
7169,Rodríguez Palop,for,GUE/NGL,123859
6758,Schirdewan,for,GUE/NGL,123859
5837,Scholz,for,GUE/NGL,123859
6715,Urbán Crespo,for,GUE/NGL,123859
7212,Villanueva Ruiz,for,GUE/NGL,123859
6961,Villumsen,for,GUE/NGL,123859
7211,Adinolfi Matteo,for,ID,123859
6872,Anderson,for,ID,123859
7079,Androuët,for,ID,123859
6593,Annemans,for,ID,123859
7174,Baldassarre,for,ID,123859
6988,Bardella,for,ID,123859
7001,Basso,for,ID,123859
6394,Bay,for,ID,123859
6874,Beck,for,ID,123859
7068,Beigneux,for,ID,123859
6875,Berg,for,ID,123859
6405,Bilde,for,ID,123859
6179,Bizzotto,for,ID,123859
6954,Blaško,for,ID,123859
7172,Bonfrisco,for,ID,123859
7000,Borchia,for,ID,123859
7076,Bruna,for,ID,123859
6876,Buchheit,for,ID,123859
6981,Campomenosi,for,ID,123859
7181,Casanova,for,ID,123859
7170,Ceccardi,for,ID,123859
6731,Ciocca,for,ID,123859
7071,Collard,for,ID,123859
7007,Conte,for,ID,123859
6999,Da Re,for,ID,123859
6949,David,for,ID,123859
6869,De Man,for,ID,123859
7207,Donato,for,ID,123859
7005,Dreosto,for,ID,123859
6877,Fest,for,ID,123859
6972,Gancia,for,ID,123859
7018,Garraud,for,ID,123859
7184,Grant,for,ID,123859
7019,Griset,for,ID,123859
7246,Haider,for,ID,123859
6989,Hakkarainen,for,ID,123859
6986,Huhtasaari,for,ID,123859
6404,Jalkh,for,ID,123859
6751,Jamet,for,ID,123859
7017,Joron,for,ID,123859
7016,Juvin,for,ID,123859
6960,Kofod,for,ID,123859
6878,Krah,for,ID,123859
6879,Kuhs,for,ID,123859
7275,Lacapelle,for,ID,123859
6771,Lancini,for,ID,123859
6990,Laporte,for,ID,123859
6372,Lebreton,for,ID,123859
7074,Lechanteux,for,ID,123859
6880,Limmer,for,ID,123859
7002,Lizzi,for,ID,123859
7013,Mariani,for,ID,123859
6627,Mayer,for,ID,123859
6399,Mélin,for,ID,123859
6759,Meuthen,for,ID,123859
7075,Olivier,for,ID,123859
6979,Panza,for,ID,123859
7020,Pirbakas,for,ID,123859
7175,Regimenti,for,ID,123859
6881,Reil,for,ID,123859
7171,Rinaldi,for,ID,123859
7006,Rivière,for,ID,123859
6968,Sardone,for,ID,123859
7262,Sofo,for,ID,123859
7191,Tardino,for,ID,123859
6970,Tovaglieri,for,ID,123859
7234,Vandendriessche,for,ID,123859
6610,Vilimsky,for,ID,123859
7183,Vuolo,for,ID,123859
6976,Zambelli,for,ID,123859
6414,Zanni,for,ID,123859
6882,Zimniok,for,ID,123859
6468,Adinolfi Isabella,for,NI,123859
6411,Beghin,for,NI,123859
6832,Buschmann,for,NI,123859
7182,Caroppo,for,NI,123859
6446,Castaldo,for,NI,123859
7258,Comín i Oliveres,for,NI,123859
7180,Furore,for,NI,123859
7179,Gemma,for,NI,123859
7189,Giarrusso,for,NI,123859
7243,Gyöngyösi,for,NI,123859
7123,Konstantinou,for,NI,123859
7010,Pignedoli,for,NI,123859
7276,Ponsatí Obiols,for,NI,123859
7257,Puigdemont i Casamajó,for,NI,123859
7148,Radačovský,for,NI,123859
7177,Rondinelli,for,NI,123859
7278,Rookmaker,for,NI,123859
7147,Uhrík,for,NI,123859
6695,Zullo,for,NI,123859
6883,Adamowicz,for,PPE,123859
6755,Ademov,for,PPE,123859
7219,Alexandrov Yordanov,for,PPE,123859
7129,Amaro,for,PPE,123859
5980,Arias Echeverría,for,PPE,123859
6594,Arimont,for,PPE,123859
6885,Arłukowicz,for,PPE,123859
7083,Asimakopoulou,for,PPE,123859
7060,Băsescu,for,PPE,123859
6927,Bellamy,for,PPE,123859
7067,Benjumea Benjumea,for,PPE,123859
6807,Bentele,for,PPE,123859
7162,Berendsen,for,PPE,123859
6809,Berger,for,PPE,123859
4806,Berlusconi,for,PPE,123859
7037,Bernhuber,for,PPE,123859
7155,Bilčík,for,PPE,123859
7026,Blaga,for,PPE,123859
6343,Bocskor,for,PPE,123859
7025,Bogdan,for,PPE,123859
6613,Bogovič,for,PPE,123859
6617,Buda,for,PPE,123859
5729,Buşoi,for,PPE,123859
5388,Buzek,for,PPE,123859
6039,Carvalho,for,PPE,123859
5252,Casa,for,PPE,123859
5341,Caspary,for,PPE,123859
5508,del Castillo Vera,for,PPE,123859
5236,Christoforou,for,PPE,123859
6600,Clune,for,PPE,123859
6929,Colin-Oesterlé,for,PPE,123859
5981,van Dalen,for,PPE,123859
5921,Danjean,for,PPE,123859
7261,De Meo,for,PPE,123859
6345,Deli,for,PPE,123859
5998,Deutsch,for,PPE,123859
6762,Didier,for,PPE,123859
6870,Doleschal,for,PPE,123859
5960,Dorfmann,for,PPE,123859
6903,Duda,for,PPE,123859
6810,Düpont,for,PPE,123859
5348,Ehler,for,PPE,123859
5983,Estaràs Ferragut,for,PPE,123859
6928,Evren,for,PPE,123859
7038,Falcă,for,PPE,123859
3833,Ferber,for,PPE,123859
6068,Fernandes,for,PPE,123859
7108,Fitzgerald,for,PPE,123859
6813,Fourlas,for,PPE,123859
6906,Frankowski,for,PPE,123859
6852,Franssen,for,PPE,123859
4659,Gahler,for,PPE,123859
5280,Gál,for,PPE,123859
3980,García-Margallo y Marfil,for,PPE,123859
6441,Gieseke,for,PPE,123859
7253,Glavak,for,PPE,123859
6632,González Pons,for,PPE,123859
6002,Győri,for,PPE,123859
5138,Gyürk,for,PPE,123859
6907,Halicki,for,PPE,123859
6777,Hansen,for,PPE,123859
7035,Hava,for,PPE,123859
6811,Herbst,for,PPE,123859
6534,Hetman,for,PPE,123859
