mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-10-24_18.
6089,Bilbao Barandica,for,ALDE,2017-10-24_18.
6708,Calvet Chambon,for,ALDE,2017-10-24_18.
6724,Giménez Barbat,for,ALDE,2017-10-24_18.
5681,Hyusmenova,for,ALDE,2017-10-24_18.
6690,Mihaylova,for,ALDE,2017-10-24_18.
5997,Nicolai,for,ALDE,2017-10-24_18.
6181,Tremosa i Balcells,for,ALDE,2017-10-24_18.
5770,Weber Renate,for,ALDE,2017-10-24_18.
5262,Ashworth,for,ECR,2017-10-24_18.
6509,Barekov,for,ECR,2017-10-24_18.
6574,Bashir,for,ECR,2017-10-24_18.
4911,Belder,for,ECR,2017-10-24_18.
6081,Campbell Bannerman,for,ECR,2017-10-24_18.
5490,Czarnecki,for,ECR,2017-10-24_18.
6719,Czesak,for,ECR,2017-10-24_18.
5981,van Dalen,for,ECR,2017-10-24_18.
6712,Dalton,for,ECR,2017-10-24_18.
6511,Dzhambazki,for,ECR,2017-10-24_18.
4880,Fitto,for,ECR,2017-10-24_18.
6743,Flack,for,ECR,2017-10-24_18.
4957,Foster,for,ECR,2017-10-24_18.
5472,Fotyga,for,ECR,2017-10-24_18.
6112,Fox,for,ECR,2017-10-24_18.
6452,Gericke,for,ECR,2017-10-24_18.
6111,Girling,for,ECR,2017-10-24_18.
6539,Gosiewska,for,ECR,2017-10-24_18.
6358,Halla-aho,for,ECR,2017-10-24_18.
6460,Henkel,for,ECR,2017-10-24_18.
6725,Hoc,for,ECR,2017-10-24_18.
6531,Jurek,for,ECR,2017-10-24_18.
5630,Kamall,for,ECR,2017-10-24_18.
6525,Karski,for,ECR,2017-10-24_18.
6726,Kłosowski,for,ECR,2017-10-24_18.
6461,Kölmel,for,ECR,2017-10-24_18.
6530,Krasnodębski,for,ECR,2017-10-24_18.
5453,Krupa,for,ECR,2017-10-24_18.
5507,Kuźmiuk,for,ECR,2017-10-24_18.
5969,Legutko,for,ECR,2017-10-24_18.
6457,Lucke,for,ECR,2017-10-24_18.
6087,McClarkin,for,ECR,2017-10-24_18.
6234,McIntyre,for,ECR,2017-10-24_18.
5996,Macovei,for,ECR,2017-10-24_18.
6742,Matthews,for,ECR,2017-10-24_18.
6752,Mobarik,for,ECR,2017-10-24_18.
1230,Nicholson,for,ECR,2017-10-24_18.
6536,Ożóg,for,ECR,2017-10-24_18.
6512,Piecha,for,ECR,2017-10-24_18.
5460,Piotrowski,for,ECR,2017-10-24_18.
5974,Poręba,for,ECR,2017-10-24_18.
6736,Procter,for,ECR,2017-10-24_18.
6718,Ruohonen-Lerner,for,ECR,2017-10-24_18.
6428,Sernagiotto,for,ECR,2017-10-24_18.
