mepid,mep,result,group,identifier
5682,Ali,for,ALDE,2017-07-05_76.
6407,Arthuis,for,ALDE,2017-07-05_76.
6400,Auštrevičius,for,ALDE,2017-07-05_76.
6097,van Baalen,for,ALDE,2017-07-05_76.
6646,Becerra Basterrechea,for,ALDE,2017-07-05_76.
6089,Bilbao Barandica,for,ALDE,2017-07-05_76.
6708,Calvet Chambon,for,ALDE,2017-07-05_76.
6339,Charanzová,for,ALDE,2017-07-05_76.
4761,Cornillet,for,ALDE,2017-07-05_76.
1060,Deprez,for,ALDE,2017-07-05_76.
6439,Diaconu,for,ALDE,2017-07-05_76.
6340,Dlabajová,for,ALDE,2017-07-05_76.
6601,Federley,for,ALDE,2017-07-05_76.
6724,Giménez Barbat,for,ALDE,2017-07-05_76.
5330,Griesbeck,for,ALDE,2017-07-05_76.
UNDEFINE,Grigule,for,ALDE,2017-07-05_76.
5246,Harkin,for,ALDE,2017-07-05_76.
5681,Hyusmenova,for,ALDE,2017-07-05_76.
5385,in 't Veld,for,ALDE,2017-07-05_76.
5433,Jäätteenmäki,for,ALDE,2017-07-05_76.
6388,Jakovčić,for,ALDE,2017-07-05_76.
6338,Ježek,for,ALDE,2017-07-05_76.
6328,Kallas,for,ALDE,2017-07-05_76.
6504,Kyuchyuk,for,ALDE,2017-07-05_76.
6740,Lalonde,for,ALDE,2017-07-05_76.
5362,Lambsdorff,for,ALDE,2017-07-05_76.
5889,Løkkegaard,for,ALDE,2017-07-05_76.
6376,Marinho e Pinto,for,ALDE,2017-07-05_76.
6402,Mazuronis,for,ALDE,2017-07-05_76.
6041,Meissner,for,ALDE,2017-07-05_76.
5857,Michel,for,ALDE,2017-07-05_76.
6690,Mihaylova,for,ALDE,2017-07-05_76.
6626,van Miltenburg,for,ALDE,2017-07-05_76.
6631,Mlinar,for,ALDE,2017-07-05_76.
6500,Müller,for,ALDE,2017-07-05_76.
6614,Nart,for,ALDE,2017-07-05_76.
5997,Nicolai,for,ALDE,2017-07-05_76.
6621,van Nieuwenhuizen,for,ALDE,2017-07-05_76.
6705,Paet,for,ALDE,2017-07-05_76.
6644,Pagazaurtundúa Ruiz,for,ALDE,2017-07-05_76.
6510,Petersen,for,ALDE,2017-07-05_76.
6266,Radoš,for,ALDE,2017-07-05_76.
4676,Ries,for,ALDE,2017-07-05_76.
6056,Riquet,for,ALDE,2017-07-05_76.
6154,Rochefort,for,ALDE,2017-07-05_76.
6100,Schaake,for,ALDE,2017-07-05_76.
6722,Selimovic,for,ALDE,2017-07-05_76.
5435,Takkula,for,ALDE,2017-07-05_76.
6337,Telička,for,ALDE,2017-07-05_76.
6281,Torvalds,for,ALDE,2017-07-05_76.
6181,Tremosa i Balcells,for,ALDE,2017-07-05_76.
5879,Uspaskich,for,ALDE,2017-07-05_76.
6151,Vajgl,for,ALDE,2017-07-05_76.
6710,Vautmans,for,ALDE,2017-07-05_76.
4550,Väyrynen,for,ALDE,2017-07-05_76.
5770,Weber Renate,for,ALDE,2017-07-05_76.
6729,Wierinck,for,ALDE,2017-07-05_76.
5864,Wikström,for,ALDE,2017-07-05_76.
5262,Ashworth,for,ECR,2017-07-05_76.
6509,Barekov,for,ECR,2017-07-05_76.
